text,slot,intent,intent_id
show me the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
list movies for nearest movie house at brunch time,O B-movie_type O B-spatial_relation B-object_location_type I-object_location_type O B-timeRange O,SearchScreeningEvent,1
give me the schedule for getting there: sweet 16 and licensed to drive,O O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show me movie times at mjr theatres at 02:39:23 pm,O O B-object_type I-object_type O B-location_name I-location_name O B-timeRange I-timeRange,SearchScreeningEvent,1
what time is stranger in town playing at the nearest cinema,O O O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
can i get the showings for mysterious crossing,O O O O O O B-movie_name I-movie_name,SearchScreeningEvent,1
i d like to go to douglas theatre company to see in beaver valley what times will the movie be playing,O O O O O O B-location_name I-location_name I-location_name O O B-movie_name I-movie_name I-movie_name O B-object_type O O O O O,SearchScreeningEvent,1
what s the nearest cinema showing the death of stalinism in bohemia 1 second from now,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
where can i watch chaos and desire,O O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what is the movie schedules at consolidated theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
which animated movies are being screened at marcus corporation,O B-movie_type I-movie_type O O O O B-location_name I-location_name,SearchScreeningEvent,1
show me a movie theatre where screamplay is playing,O O O B-object_location_type I-object_location_type O B-movie_name O O,SearchScreeningEvent,1
find vegucated starting at zero pm,O B-movie_name O O B-timeRange I-timeRange,SearchScreeningEvent,1
when is the blue of heaven playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
what films can i see at malco theatres,O B-movie_type O O O O B-location_name I-location_name,SearchScreeningEvent,1
what films are showing at three o clock at the neighborhood cinema group,O B-movie_type O O O B-timeRange I-timeRange I-timeRange O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find kb theatres with movies,O B-location_name I-location_name O B-movie_type,SearchScreeningEvent,1
can i get the showtimes for the scarlet and the black at 12 pm,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange,SearchScreeningEvent,1
what films are playing at the closest movie house ar elevenses,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type O B-timeRange,SearchScreeningEvent,1
what movies are showing at the nearest movie theatre in 8 minutes,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
find movie schedules for movies in the area,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what s the closest movie theatre that s showing dough nuts,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name,SearchScreeningEvent,1
what time is the nearest cinema playing the hopes of blind alley,O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
when can i see red hot tires,O O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find the schedule for fear chamber,O O B-object_type O B-movie_name I-movie_name,SearchScreeningEvent,1
find films in 12 hours at the nearest movie theatre,O B-movie_type B-timeRange I-timeRange I-timeRange O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
list movie times with meal,O B-object_type I-object_type O B-timeRange,SearchScreeningEvent,1
find warren theatres films,O B-location_name I-location_name B-movie_type,SearchScreeningEvent,1
show movie schedule in the neighbourhood films at five hours from now,O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation B-movie_type O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
where is all night long 3 playing 1 hour from now,O O B-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
please show me the closest movie house playing wild on the beach in 1 minute,O O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
i want to watch looney tunes platinum collection: volume 1 at a movie theatre,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
what are movie times for movies playing in the neighborhood,O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when is one sunday morning scheduled to be played,O O B-movie_name I-movie_name I-movie_name O O O O,SearchScreeningEvent,1
show movie times at kerasotes theatres,O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what is the movie schedule for films nearby,O O O B-object_type I-object_type O B-movie_type B-spatial_relation,SearchScreeningEvent,1
find movie schedules for amc theaters,O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
where is nichiren to m¨­ko daish¨±rai playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
find the movie schedule for animated movies close by,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
is blood is not fresh water playing at this movie theatre at 2 am,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type O B-timeRange I-timeRange,SearchScreeningEvent,1
please tell me the movie times,O O O O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for for corn at eleven a m at loews cineplex entertainment,O O O O O B-movie_name O B-timeRange I-timeRange I-timeRange O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what animated movies are playing at the douglas theatre company,O B-movie_type I-movie_type O O O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
are there any animated movies playing at the closest cinema,O O O B-movie_type I-movie_type O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
when is his english wife showing at the neighborhood cinema group,O O B-movie_name I-movie_name I-movie_name O O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find afternoon movie times for movies in the neighborhood,O B-timeRange B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what films are playing at pacific theatres,O B-movie_type O O O B-location_name I-location_name,SearchScreeningEvent,1
show the schedule of movie unborn but forgotten,O O B-object_type O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what animated movies are playing at the closest movie house,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find movie times,O B-object_type I-object_type,SearchScreeningEvent,1
when is harassed being played at plitt theatres,O O B-movie_name O O O B-location_name I-location_name,SearchScreeningEvent,1
what films are playing at great escape theatres,O B-movie_type O O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what time are the animated movies playing at mann theatres,O O O O B-movie_type I-movie_type O O B-location_name I-location_name,SearchScreeningEvent,1
can you tell me the movie schedule for general cinema corporation,O O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find the schedule for project shadowchaser ii at the cinema in eighteen hours,O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-object_location_type B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
find the movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
when are animated movies playing at goodrich quality theaters,O O B-movie_type I-movie_type O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
tell me when howling ii: your sister is a werewolf is playing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O,SearchScreeningEvent,1
find movie times at national amusements,O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is truth about kerry playing at movie house,O O O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
movie schedule at speakeasy theaters,B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
is the man who won playing at 6 p m,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
give me the showtime for bobby yeah playing at the cinema,O O O O O B-movie_name I-movie_name O O O B-object_location_type,SearchScreeningEvent,1
find me the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
find plitt theatres showing animated movies,O B-location_name I-location_name O B-movie_type I-movie_type,SearchScreeningEvent,1
when is robotix playing,O O B-movie_name O,SearchScreeningEvent,1
let me know when the maiden danced to death will be screened at a cinema,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O O O B-object_location_type,SearchScreeningEvent,1
what films are at imax corporation at 11 p m,O B-movie_type O O B-location_name I-location_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
i d like to see the current showtimes for his kind of woman,O O O O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
will dick tracy e il gas misterioso start twenty one hours from now,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
please find the schedule for jappeloup at bow tie cinemas,O O O B-object_type O B-movie_name O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what are the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
what theaters are showing a lonely place to die ¨C todesfalle highlands starting at 14:40,O B-location_name O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-timeRange,SearchScreeningEvent,1
show me the nearest movies at movie theatre for twenty one o clock,O O O B-spatial_relation B-movie_type O B-object_location_type I-object_location_type O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what are the movie times for dickinson theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find a movie theatre showing the tailor of panama,O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find films in cinemark theatres,O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
what time is mulawin: the movie showing at the nearest movie house,O O O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
show me the movie schedules for movies playing nearby,O O O B-object_type I-object_type O B-movie_type O B-spatial_relation,SearchScreeningEvent,1
showings for animated movies in the area,O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
fine movie times,O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for the kentuckians,O O B-object_type O B-movie_name I-movie_name,SearchScreeningEvent,1
what are the movie times for united paramount theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find movie times for alamo drafthouse cinema at 10:37 p m,O B-object_type I-object_type O B-location_name I-location_name I-location_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what time are movies showing around here,O O O B-movie_type O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find movie times,O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for chronicle of my mother at the nearest cinema in 1 minute and 8 seconds,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
show me the movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
show the schedule of movie the statue,O O B-object_type O O B-movie_name I-movie_name,SearchScreeningEvent,1
show me movie times,O O B-object_type I-object_type,SearchScreeningEvent,1
find the movie times now,O O B-object_type I-object_type B-timeRange,SearchScreeningEvent,1
find the schedule for the voice in the fog at night at the closest movie house,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find the movie schedule for 12:53 am,O O B-object_type I-object_type O B-timeRange I-timeRange,SearchScreeningEvent,1
when is the bleeding house playing at amco entertainment,O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
find me the movie times,O O O B-object_type I-object_type,SearchScreeningEvent,1
i need movie times at fox theatres around zero pm,O O B-object_type I-object_type O B-location_name I-location_name O B-timeRange I-timeRange,SearchScreeningEvent,1
what times will animated movies be showing nearby,O B-object_type O B-movie_type I-movie_type O O B-spatial_relation,SearchScreeningEvent,1
when is ode to billy joe playing at the closest movie house,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find the movie schedules for cobb theatres,O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find seven am movies at dipson theatres,O B-timeRange I-timeRange B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
what films are showing in the neighbourhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find a nearby movie schedule for movies,O O B-spatial_relation B-object_type I-object_type O B-movie_type,SearchScreeningEvent,1
what cinema is the railway children,O B-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
provide me the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
when is the next showing of star wars: the clone wars,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
which cinema is playing das ende ¨C assault on precinct 13,O B-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find the flying ace,O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what films are at the closest movie theatre,O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find movies in the neighbourhood with movie times,O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation O B-object_type I-object_type,SearchScreeningEvent,1
find the watcher at united paramount theatres,O B-movie_name I-movie_name O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
where is boo to you too winnie the pooh playing,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
find the closest cinema playing little red monkey,O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find the nearest movie house with pirates of the 20th century,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what movies are playing at the nearest cinema,O B-movie_type O O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
i d like to watch movies at the nearest movie house,O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
is the suicide shop playing at southern theatres,O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
what are the movie schedules for the caribbean cinemas,O O O B-object_type I-object_type O O B-location_name I-location_name,SearchScreeningEvent,1
i need a schedule for the cinema that is showing the shiralee,O O O B-object_type O O B-object_location_type O O O B-movie_name I-movie_name,SearchScreeningEvent,1
will you show me a schedule for movies around here,O O O O O B-object_type O B-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find animated movies at the nearest movie theatre,O B-movie_type I-movie_type O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
find animated movies at the nearest movie theatre,O B-movie_type I-movie_type O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what s on the movie schedules at amco entertainment,O O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
is jack the ripper playing in one hour at the nearest movie house,O B-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what s the movie schedules for magic johnson theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
can you tell me what time the fickle is playing at the closest cinema,O O O O O O B-movie_name I-movie_name O O O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
list movie schedule,O B-object_type I-object_type,SearchScreeningEvent,1
what cinema is health warning playing in eleven hours,O B-object_location_type O B-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what movies are at malco theatres,O B-movie_type O O B-location_name I-location_name,SearchScreeningEvent,1
what time can i see the conflicts of life,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show me the movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
can i get the movie schedule for the bow tie cinemas,O O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
can i get the showtimes for films at dickinson theatres,O O O O O O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
is judgment day: the john list story playing at megaplex theatres,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
find a cinema closest with animated movies,O O B-object_location_type B-spatial_relation O B-movie_type I-movie_type,SearchScreeningEvent,1
find a movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
is tomorrow at seven being played at douglas theatre company,O B-movie_name I-movie_name I-movie_name O O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
show movie schedules,O B-object_type I-object_type,SearchScreeningEvent,1
show me movie times at my local theater,O O B-object_type I-object_type O O O O,SearchScreeningEvent,1
show me the films close by and the movie times for today,O O O B-movie_type B-spatial_relation I-spatial_relation O O B-object_type I-object_type O O,SearchScreeningEvent,1
is a short film about killing at north american cinemas,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what time is exploits of a young don juan playing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
where is the nearest cinema playing rainbow eyes that starts in one minute,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name O O B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
find half a truth,O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
check the movie timings for cracked nuts at southern theatres,O O O O O B-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
find me the nearest movie theatre that s showing the spell of the yukon,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
show me movie times for southern theatres,O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find movie schedules with animated movies close by,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find the movie times for films in the area,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the local movie schedule,O O O O B-object_type I-object_type,SearchScreeningEvent,1
find movie schedules,O B-object_type I-object_type,SearchScreeningEvent,1
let me know what animated movies are playing around here,O O O O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
list movie times playing animated movies nearby,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation,SearchScreeningEvent,1
show movie times,O B-object_type I-object_type,SearchScreeningEvent,1
in the neighborhood find movie times for movies,B-spatial_relation I-spatial_relation I-spatial_relation O B-object_type I-object_type O B-movie_type,SearchScreeningEvent,1
is you will meet a tall dark stranger at bow tie cinemas,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what is the amc theaters movie schedule,O O O B-location_name I-location_name B-object_type I-object_type,SearchScreeningEvent,1
show the nearest movie house with the expendables starting 1 minute from now,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
what time is cold prey 3 playing at cinema,O O O B-movie_name I-movie_name I-movie_name O O B-object_location_type,SearchScreeningEvent,1
what are the movie schedules for movies playing in the neighborhood,O O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find the branded woman,O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
find some close by movies,O O B-spatial_relation I-spatial_relation B-movie_type,SearchScreeningEvent,1
show me the current movie times,O O O O B-object_type I-object_type,SearchScreeningEvent,1
are there any movies playing around here,O O O B-movie_type O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what time is tom y jerry showing at alamo drafthouse cinema,O O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
what are the movie schedules for speakeasy theaters,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
in the neighbourhood find 11 p m movie schedules for movies,B-spatial_relation I-spatial_relation I-spatial_relation O B-timeRange I-timeRange I-timeRange B-object_type I-object_type O B-movie_type,SearchScreeningEvent,1
what is the nearest movie house playing george washington slept here,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
list movie schedule,O B-object_type I-object_type,SearchScreeningEvent,1
in the neighbourhood find movies,B-spatial_relation I-spatial_relation I-spatial_relation O B-movie_type,SearchScreeningEvent,1
find movie schedules for imax corporation,O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find movie schedules,O B-object_type I-object_type,SearchScreeningEvent,1
what s the closest cinema showing animated movies,O O O B-spatial_relation B-object_location_type O B-movie_type I-movie_type,SearchScreeningEvent,1
find the movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for salt of the black earth at the closest movie house,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
please tell me the movie schedules,O O O O B-object_type I-object_type,SearchScreeningEvent,1
what is the nearest movie house playing the miracle rider,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
list movies in the neighbourhood,O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what time does a king in new york play in malco theatres,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
i want the movie schedules for movies around here,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what s the movie schedule for films in the neighbourhood,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when is hefner: unauthorized showing at magic johnson theatres,O O B-movie_name I-movie_name O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find start time in 12 seconds for national bomb,O O O B-timeRange I-timeRange I-timeRange O B-movie_name I-movie_name,SearchScreeningEvent,1
when is have sword will travel playing at the closest movie theatre,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what movies are playing nearby,O B-movie_type O O B-spatial_relation,SearchScreeningEvent,1
show me the movies at the closest cinema,O O O B-movie_type O O B-spatial_relation B-object_location_type,SearchScreeningEvent,1
what animated movies are playing at pacific theatres,O B-movie_type I-movie_type O O O B-location_name I-location_name,SearchScreeningEvent,1
what are the movie schedules for kerasotes theatres,O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
she me that movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
i m looking for movie times search movies close by that start at 11:12,O O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation O O O B-timeRange,SearchScreeningEvent,1
what animated movies are showing in the neighborhood,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
show animated movie at century theatres,O B-movie_type I-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
recite the movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
what animated movies are showing in the neighborhood,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when is the third eye showing at dickinson theatres,O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
show the movie schedule for animated movies in the neighbourhood,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
i d like to see local movie times,O O O O O O B-object_type I-object_type,SearchScreeningEvent,1
find movie schedules,O B-object_type I-object_type,SearchScreeningEvent,1
what animated movies are showing in the neighborhood,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
where is the nearest movie theatre i can go watch films today,O O O B-spatial_relation B-object_location_type I-object_location_type O O O O B-movie_type O,SearchScreeningEvent,1
is the wash playing at the cinema in one minute,O B-movie_name I-movie_name O O O B-object_location_type B-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
i want the movie schedule for animated movies in the area,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
show the movie schedule and movies around here,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find animated movie at landmark theatres,O B-movie_type I-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
what s the closest movie house showing animated movies,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type I-movie_type,SearchScreeningEvent,1
show me the movie times for animated movies that are in theaters close by,O O O B-object_type I-object_type O B-movie_type I-movie_type O O O B-location_name B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find whosoever shall offend at showcase cinemas,O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
what animated movies can i see at amc theatres,O B-movie_type I-movie_type O O O O B-location_name I-location_name,SearchScreeningEvent,1
what animated movies are in the neighbourhood,O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the closest movie house playing house of the dead 2,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what time is sontha ooru playing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
what movie times are there at arclight hollywood,O B-object_type I-object_type O O O B-location_name I-location_name,SearchScreeningEvent,1
show me movie schedule,O O B-object_type I-object_type,SearchScreeningEvent,1
please give me the movie schedule for pacific theatres,O O O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
find movie times for films in the area,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
which films are playing in the neighbourhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
when is eye of the spider playing at regal entertainment group,O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find the broken,O B-movie_name I-movie_name,SearchScreeningEvent,1
show me when and where i can see song of summer,O O O O O O O O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what time is hitman city playing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
i would like to see a schedule for movies at the nearest movie house,O O O O O O B-object_type O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what movies are playing at the alamo drafthouse cinema,O B-movie_type O O O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
is rio belongs to us playing at the movie house closest to me,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type B-spatial_relation O O,SearchScreeningEvent,1
show me the schedule of movie the da vinci code,O O O B-object_type O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
where can i find the movie schedule,O O O O O B-object_type I-object_type,SearchScreeningEvent,1
