text,slot,intent,intent_id,phrase,phrase_id,phrase_id_pad,srl,srl_id,srl_id_pad
book rosalie stewart and evelyn at a restaurant,O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', '_', '_', '_', '_', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC']","[14, 26, 26, 26, 26, 6, 6, 6]","[14, 26, 26, 26, 26, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want to book a pub in ms that serves festoni,O O O O O B-restaurant_type O B-state O O B-served_dish,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'NP', 'NP', 'PP', 'NP', 'SBAR', 'VP', 'NP']","[1, 2, 2, 2, 1, 1, 3, 1, 9, 2, 1]","[1, 2, 2, 2, 1, 1, 3, 1, 9, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
on dec 13 2018 i need a reservation for four in arizona,O B-timeRange I-timeRange I-timeRange O O O O O B-party_size_number O B-state,BookRestaurant,3,"['PP', 'NP', 'NP', 'NP-TMP', 'NP', 'VP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP']","[3, 1, 1, 10, 1, 2, 1, 1, 3, 1, 3, 1]","[3, 1, 1, 10, 1, 2, 1, 1, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[7, 7, 7, 7, 1, 14, 2, 2, 2, 2, 2, 2]","[7, 7, 7, 7, 1, 14, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table for 1 at a restaurant,O O O O B-party_size_number O O B-restaurant_type,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG3', 'ARG3', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC']","[14, 2, 2, 4, 4, 6, 6, 6]","[14, 2, 2, 4, 4, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
find a reservation for a tea house in lorain,O O O O O B-restaurant_type I-restaurant_type O B-city,BookRestaurant,3,"['VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP']","[2, 1, 1, 3, 1, 1, 1, 3, 1]","[2, 1, 1, 3, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
please book me a reservation this year for a restaurant within the same area of my office,O O O O O B-timeRange I-timeRange O O B-restaurant_type B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation O B-poi I-poi,BookRestaurant,3,"['S', 'VP', 'NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP']","[11, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1]","[11, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARGM-DIS', 'PRED', 'ARG2', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']","[11, 14, 3, 2, 2, 7, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]","[11, 14, 3, 2, 2, 7, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want to book the commons restaurant for five on dec the eighth,O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-party_size_number O B-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP']","[1, 2, 2, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1]","[1, 2, 2, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a restaurant table at the food court in the spa sixteen hours from now,O O B-restaurant_type O O O B-restaurant_type I-restaurant_type O O B-facility B-timeRange I-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'PP', 'ADVP']","[1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 3, 8]","[1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a restaurant in hi,O O B-restaurant_type O B-state,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'FRAG']","[1, 1, 1, 3, 12]","[1, 1, 1, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', '_', 'ARGM-DIS']","[14, 2, 2, 26, 11]","[14, 2, 2, 26, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a spot for nine near togo,O O O O B-party_size_number B-spatial_relation B-country,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP']","[1, 1, 1, 3, 1, 3, 1]","[1, 1, 1, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
holly and brittany need a reservation for a sardinian tea house close by co,B-party_size_description I-party_size_description I-party_size_description O O O O O B-cuisine B-restaurant_type I-restaurant_type B-spatial_relation I-spatial_relation B-state,BookRestaurant,3,"['ADJP', 'ADJP', 'ADJP', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'ADJP', 'PP', 'NP']","[6, 6, 6, 2, 1, 1, 3, 1, 1, 1, 1, 6, 3, 1]","[6, 6, 6, 2, 1, 1, 3, 1, 1, 1, 1, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'ARG0', 'ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 1, 1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 1, 1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
need table for two in pleasant city,O O O B-party_size_number O B-city I-city,BookRestaurant,3,"['NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 3, 1, 3, 1, 1]","[1, 1, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC']","[14, 2, 2, 2, 6, 6, 6]","[14, 2, 2, 2, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want to book a popular fast food food place in mn for my friend and i,O O O O O B-sort B-restaurant_type I-restaurant_type O O O B-state O B-party_size_description I-party_size_description I-party_size_description I-party_size_description,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP']","[1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1]","[1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table in alberton for me and my mother in law at a restaurant,O O O O B-city O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 3, 1, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL']","[14, 2, 2, 2, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[14, 2, 2, 2, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a reservation for nine at an outdoor restaurant,O O O O B-party_size_number O O B-facility B-restaurant_type,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', '_', '_', '_', '_']","[14, 2, 2, 2, 2, 26, 26, 26, 26]","[14, 2, 2, 2, 2, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want to book an indoor brasserie within walking distance in me,O O O O O B-facility B-restaurant_type B-spatial_relation I-spatial_relation I-spatial_relation O B-state,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'NP', 'NP', 'NP', 'PP', 'VP', 'NP', 'PP', 'NP']","[1, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 1]","[1, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
lets go eat this fall at any restaurant that has parking in finland,O O O B-timeRange I-timeRange O O B-restaurant_type O O B-facility O B-country,BookRestaurant,3,"['VP', 'VP', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'SBAR', 'VP', 'NP', 'PP', 'NP']","[2, 2, 2, 1, 1, 3, 1, 1, 9, 2, 1, 3, 1]","[2, 2, 2, 1, 1, 3, 1, 1, 9, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', '_', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC']","[1, 14, 26, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6]","[1, 14, 26, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table for 0 pm in fayette for rachael morris and shannon near there,O O O O B-timeRange I-timeRange O B-city O B-party_size_description I-party_size_description I-party_size_description I-party_size_description B-spatial_relation O,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'ADVP', 'ADVP']","[1, 1, 1, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 8, 8]","[1, 1, 1, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_']","[14, 2, 2, 7, 7, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26]","[14, 2, 2, 7, 7, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a restaurant with a pool with alta deborah and bertha in ia,O O B-restaurant_type O O B-facility O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-state,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP']","[1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 3, 1]","[1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a brasserie for 3,O O B-restaurant_type O B-party_size_number,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP']","[1, 1, 1, 3, 1]","[1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG3', 'ARG3']","[14, 2, 2, 4, 4]","[14, 2, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a spot for ten in morris ranch sd on nov the twenty-second 2023,O O O O B-party_size_number O B-city I-city B-state O B-timeRange I-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'ADJP', 'ADJP', 'ADJP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 1, 3, 1, 1, 6, 6, 6, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 1, 3, 1, 1, 6, 6, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a restaurant for ten people 1 second from now,O O B-restaurant_type O B-party_size_number O B-timeRange I-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'ADVP', 'PP', 'ADVP']","[1, 1, 1, 3, 1, 1, 1, 8, 3, 8]","[1, 1, 1, 3, 1, 1, 1, 8, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', '_', '_', '_', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']","[14, 2, 2, 26, 26, 26, 7, 7, 7, 7]","[14, 2, 2, 26, 26, 26, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
can you book a table for a party of 6 close to dekalb av,O O O O O O O O O B-party_size_number B-spatial_relation O B-poi I-poi,BookRestaurant,3,"['SQ', 'NP', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'ADJP', 'PP', 'NP', 'NP']","[4, 1, 2, 1, 1, 3, 1, 1, 3, 1, 6, 3, 1, 1]","[4, 1, 2, 1, 1, 3, 1, 1, 3, 1, 6, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARGM-MOD', 'ARG0', 'PRED', 'ARG1', 'ARG1', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL', 'ARGM-GOL']","[8, 1, 14, 2, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[8, 1, 14, 2, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want a table for 4 at any kind of goiano bar,O O O O O B-party_size_number O O O O B-cuisine B-restaurant_type,BookRestaurant,3,"['NP', 'VP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 2, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1]","[1, 2, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i would like a cafeteria at 10:41:51 am for seven,O O O O B-restaurant_type O B-timeRange I-timeRange O B-party_size_number,BookRestaurant,3,"['NP', 'VP', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP']","[1, 2, 2, 1, 1, 3, 1, 1, 3, 1]","[1, 2, 2, 1, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'ARGM-MOD', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 8, 14, 2, 2, 2, 2, 2, 2, 2]","[1, 8, 14, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
make a reservation for hillary dina chavez and alexis,O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description,BookRestaurant,3,"['VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'NP']","[2, 1, 1, 3, 1, 1, 1, 1, 1]","[2, 1, 1, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i would like reservations for cliff house in seven months for six people,O O O O O B-restaurant_name I-restaurant_name B-timeRange I-timeRange I-timeRange O B-party_size_number O,BookRestaurant,3,"['NP', 'VP', 'VP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 2, 2, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1]","[1, 2, 2, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'ARGM-MOD', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 8, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 8, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i would like to book a frozen yogurt restaurant for one,O O O O O O B-served_dish I-served_dish B-restaurant_type O B-party_size_number,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'VP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP']","[1, 2, 2, 2, 2, 1, 1, 1, 1, 3, 1]","[1, 2, 2, 2, 2, 1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'ARGM-MOD', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 8, 14, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 8, 14, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
