text,slot,intent,intent_id
put some mac wiseman in my latino caliente playlist,O O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you make an addition to the old enough to enjoy this playlist with martin barre,O O O O O O O B-playlist I-playlist I-playlist I-playlist I-playlist O O B-artist I-artist,AddToPlaylist,5
add tracy chapman to late night jazz,O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add the spine surfs alone to my playlist called the funny thing about football is,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add yuna ito to my cena elegante playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add potje met vet to my electronic gaming playlis,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add antisleep volume 04 in all out 70s playlist,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add keltech to my 70s road trip playlist,O B-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this song to the pre-party playlist,O O B-music_item O O B-playlist O,AddToPlaylist,5
please add john deacon to the funtime activity playlist,O O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add this song to my metal playlist,O O B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
i want to add a song by w c clark to my nerding around playlist,O O O O O B-music_item O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add rattus at the roundhouse to my funk playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add song to my mellow beats list,O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add adam yauch to my spooning,O B-artist I-artist O B-playlist_owner B-playlist,AddToPlaylist,5
the dubstep dangles dirty playlist needs digital at montreux in it,O B-playlist I-playlist I-playlist O O B-entity_name I-entity_name I-entity_name O O,AddToPlaylist,5
add so far to my retrovisor playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add sirusho to the 50 cl¨¢sicos playlist,O B-artist O O B-playlist I-playlist O,AddToPlaylist,5
add this alan wilson track to my this is luis fonsi playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add el pavo dustin to viajes,O B-artist I-artist I-artist O B-playlist,AddToPlaylist,5
put four in blue onto ultimate 00s,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
put jazzy b on lazy chill afternoon playlist,O B-artist I-artist O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add track to all out 70s,O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add salil chowdhury to my 35 soul classics 1970 to 1975 playlsit,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
i want you to add a george chisholm tune to my 40 hits playlist,O O O O O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add album to feeling blue,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add dan the automator to forever country,O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add all bad to the summer of love playlist,O B-entity_name I-entity_name O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
put mike mccready in the kitchen swagger playlist,O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add ray noble to my chill vibes playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this tetsuya komuro track to my soulful disco playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add little musgrave and the lady barnard to ora s punk rock workout playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this song to clarice s latino caliente playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add track by klute to winifred s de camino a clase playlist,O B-music_item O B-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
can you put this xandee song onto my chill playlist,O O O O B-artist B-music_item O B-playlist_owner B-playlist O,AddToPlaylist,5
add the name not fade away to the playlist the midnight hour,O O O B-entity_name I-entity_name I-entity_name O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this album to digster future hits,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add the time warp to wild & free workout,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
i want to put sons of the sea on the pulse of americana playlist,O O O O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add shelby lynne to my playlist this is luis fonsi,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add a song to the para dormir playlist,O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add georgetown university alma mater to my evening acoustic playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add an album to my week end playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add showcase in a suitcase to the chill out playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add let the season in to my lo-fi love,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add kd lang to my deep focus playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add flying to my women of rock playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add rev-raptor to 90s indie,O B-entity_name O B-playlist I-playlist,AddToPlaylist,5
add ghost on the dance floor to my autumn lounge playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add thomas a dorsey to my big band,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
i need another artist in the rom¨¢ntica playlist,O O O B-music_item O O B-playlist O,AddToPlaylist,5
add my very best to my road trip playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the yumi matsuzawa album to my sexy as folk playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add sveta ljubav to my metal party playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add bulat schalwowitsch okudschawa to retro pop,O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
i d like to put ry¨­ yamazaki onto my sylvia plath playlist,O O O O O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put this artist in pachangueo total,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
for my t¨¦ para tres list add cut the world,O B-playlist_owner B-playlist I-playlist I-playlist O O B-entity_name I-entity_name I-entity_name,AddToPlaylist,5
add this song to my playlist named britpop etc,O O B-music_item O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
add the song by brian larsen to the cardio playlist,O O B-music_item O B-artist I-artist O O B-playlist O,AddToPlaylist,5
add track 70s smash hits to my,O B-music_item B-playlist I-playlist I-playlist O B-playlist_owner,AddToPlaylist,5
put kurt cobain onto korean osts,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add a song by mark schultz to my ultimate indie playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add ivan mane jarnowick to fusion fest,O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
the feel good indie rock playlist needs another song,O B-playlist I-playlist I-playlist I-playlist O O O B-music_item,AddToPlaylist,5
i d like for you to add owen biddle to my old school death metal playlist,O O O O O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add best of uetoaya to wild country,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add kloden drejer to my listas de ¨¦xitos playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add the artist gougoush to the soul revived playlist,O O B-music_item B-artist O O B-playlist I-playlist O,AddToPlaylist,5
add artist abdel halim hafez to my conexiones playlist,O B-music_item B-artist I-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
put this tune on guest list take,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
can you put this track onto classic jazz funk,O O O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
please add chris frantz to pop rising list,O O B-artist I-artist O B-playlist I-playlist O,AddToPlaylist,5
add lisa to my playlist street dance,O B-artist O B-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add the artist to my southern gothic playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put journey to love onto hip hop 2017 new school,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put the broken wave on lo m¨¢s dance,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
add driven to tears to the viral semanal playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
put sonntagskind onto the playlist called soulful disco,O B-entity_name O O O O B-playlist I-playlist,AddToPlaylist,5
add this ricardo villalobos track to under the surface,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add stephanie mcintosh to i love my 90s hip hop my playlist,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist B-playlist_owner O,AddToPlaylist,5
add visible wings to my playlist entre los andes,O B-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add tinker tailor to my playlist titled this is trey songz,O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this track to anne s playlist named just smile,O O B-music_item O B-playlist_owner I-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
add the album to my wild country playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this track to llegando a casa,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this matt bachand tune to pure rock & roll,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add la voce to my dubstep dangles dirty playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add gn to night vibes,O B-entity_name O B-playlist I-playlist,AddToPlaylist,5
add rakim y ken y to my gold edition playlist,O B-artist I-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add d roc the executioner to my this is zez¨¦ di camargo & luciano playlist,O B-artist I-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put live and rare into dancehall official,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add tune to my playlist ironing,O B-music_item O B-playlist_owner O B-playlist,AddToPlaylist,5
add josefina pla to isabelle s guest list gamesradar playlist,O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add bad news to highway 61 playlist,O B-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
add jonathan arons to my indie electronics playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add dr know to the playlist named i love my 90 s r&b,O B-artist I-artist O O O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add always to dena s baroque 50 spotify picks playlist,O B-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add a song to my playlist black history salute,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add ava leigh to my grime instrumentals playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add apathy to my electro sur playlist,O B-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you put this song on the metal xplorer playlist,O O O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
incorporate moribund the burgermeister into the 50 shades of love playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add the artist jill vidal to my sinfon¨ªa hipster playlist,O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you add this tune to the night out playlist,O O O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add a guy is a guy to the infinite indie folk playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add clem burke in my playlist pre-party r&b jams,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add track to novedades viernes sudam¨¦rica,O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this tune by rafet el roman to my latin pop rising playlist,O O B-music_item O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add venetian snares onto the atmospheric calm playlist,O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
in my playlist rock gaming add mariem hassan con leyoad,O B-playlist_owner O B-playlist I-playlist O B-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
can you put live in detroit on the playlist peaceful piano,O O O B-entity_name I-entity_name I-entity_name O O O B-playlist I-playlist,AddToPlaylist,5
add bossa nova soul samba to my jukebox boogie rhythm & blues playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add song to thrash attack,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
i want to add a song to the sunshine reggae playlist,O O O O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add another song to the cita rom¨¢ntica playlist,O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
i want to add lady maisry to my playlist lo que suena new york,O O O O B-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
i want jimmie noone on the playlist titled lo mejor de los 00 s,O O B-artist I-artist O O O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add the essential jacksons to my perfect concentration,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
i want tanya stephens in my 35 soul classics 1970 to 1975 playlist,O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
the sleep machine rainforest playlist needs another tune,B-playlist I-playlist I-playlist I-playlist O O O B-music_item,AddToPlaylist,5
add concrete roots to punk espa?ol playlist,O B-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
add silver apples to teh sin estr¨¦s playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
can you put falling upstairs on my playlist entitled this is thomas rhett,O O O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add the album to my top 100 indie tracks on spotify playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put this tune playing into my la mejor m¨²sica dance 2017 playlist,O O B-music_item O O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add ksi?ga urodzaju to abigail s concentraci¨®n,O B-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist,AddToPlaylist,5
add song to punk playlist,O B-music_item O B-playlist O,AddToPlaylist,5
add time flies 1994-2009 to the jazzy romance playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add this artist to my morning rhythm playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add a kanon wakeshima track to the feeling blue playlist,O O B-artist I-artist B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add como un tatuaje to my hits of the 70s playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add jack be nimble to my reggae bombastic list,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
please add something by steve freund to my this is luis fonsi playlist,O O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add jeff burrows album to my country hits playlist,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add rodriguez artist to my mujeres y hombres y fiesta playlist,O B-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add koichi sugiyama to whm,O B-artist I-artist O B-playlist,AddToPlaylist,5
add shake your rump to my concentraci¨®n indie rock playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
include in my dreams in the this is new edition playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
can super turnt up get added to my emotron playlist,O B-entity_name I-entity_name I-entity_name O O O B-playlist_owner B-playlist O,AddToPlaylist,5
add album to my massive soca hits,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
please put this artist into my lo mejor de radio 3 playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add dean martin track to metal xplorer playlist,O B-artist I-artist B-music_item O B-playlist I-playlist O,AddToPlaylist,5
include hohenfriedberger marsch to my novedades pop list,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you add psycho to canciones que lo van a petar,O O O B-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add album to my french n heavy list,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add pete shelley to is it new wave,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add song to this is philip glass,O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
go to cali fire and add refrain to my playlist,O O B-playlist I-playlist O O B-entity_name O B-playlist_owner O,AddToPlaylist,5
add inconfundible to stomp & holler,O B-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
add shooter jennings to the all out 70s playlist,O B-artist I-artist O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
put this song by rayvon on my all out 80s playlist,O O B-music_item O B-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add to my mac n cheese playlist with ts¨±zetsu,O O B-playlist_owner B-playlist I-playlist I-playlist O O B-entity_name,AddToPlaylist,5
add another tune to kristine s laundry playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist O,AddToPlaylist,5
add tune by leonard cohen to road trip,O B-music_item O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
put sita on bettie s global funk playlist,O B-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
include badmeaningood volume4 in jaime s animal stories playlist,O B-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want to add club mix to the playlist with the title 50 cl¨¢sicos,O O O O B-entity_name I-entity_name O O O O O O B-playlist I-playlist,AddToPlaylist,5
add the song to my we everywhere playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
please add 80s classic hits asking for it to my playlist,O O B-playlist I-playlist I-playlist B-entity_name I-entity_name I-entity_name O B-playlist_owner O,AddToPlaylist,5
i need another artist in the new indie mix playlist,O O O B-music_item O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add a tune to skylar diggins training mix,O O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add bilal to winter,O B-artist O B-playlist,AddToPlaylist,5
add artist to my working day,O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add hanging on to my just dance by aftercluv playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
i want glam added to the ntc gym strong playlist,O O B-entity_name O O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add tune this is puccini to my playlist,O B-music_item B-playlist I-playlist I-playlist O B-playlist_owner O,AddToPlaylist,5
add this song to my playlist under funky jams,O O B-music_item O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
add to anacreon in heaven into the playlist girls night,O B-entity_name I-entity_name I-entity_name I-entity_name O O O B-playlist I-playlist,AddToPlaylist,5
add blag dahlia to pura vida,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
put this track on soul bpm my playlist,O O B-music_item O B-playlist I-playlist B-playlist_owner O,AddToPlaylist,5
put artist hridaynath mangeshkar onto my night out playlist,O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
please put this artist on my indie mim playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you put the little grey mother who waits all alone into uncharted 4 nathan drake,O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add erik santos in my playlist metal xplorer,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add on with the show to my beast mode playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want if i could be with you added to mellow dinner,O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist,AddToPlaylist,5
add this artist to this is rosana,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
put an album by mohammad reza shadjarian in my chillin on a dirt road playlist,O O B-music_item O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
can i put johnny burke onto my lo que suena los angeles playlist,O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
ad i should have known better to this is bb king,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add puzzles like you in my playlist reggae,O B-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist,AddToPlaylist,5
add name house of gold to the de manhattan con amor playlist,O O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add banana republic to my this is puccini playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this album by don reno to my playlist named indiespain,O O B-music_item O B-artist I-artist O B-playlist_owner O O B-playlist,AddToPlaylist,5
add halfway between here and there to my canadian country playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
include stefanie in pre-party r&b jams,O B-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
this track should go on my evening chill playlist,O B-music_item O O O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want to add kiara to my digster future hits playlist,O O O O B-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add 9am in dallas to my classical music for smart kids,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to piano chill,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add monster monster to my throwback thursday playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add a gate through bloodstained mirrors to feelin good playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
please put an album by joseph meyer on my pop goes the 80s playlist,O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tatico henriquez in my playlist called bleeps & bloops,O B-artist I-artist O B-playlist_owner O O B-playlist I-playlist I-playlist,AddToPlaylist,5
this track should get added to spain top 50,O B-music_item O O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add sam moore to lo mejor de los 00 s,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this tune to morning commute,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add la jaula de oro to my evening commute playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this david cole track to my totally stress free,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
put another tune into my dancehall official playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add tune to my playlist eletro br,O B-music_item O B-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add entre um coco e um adeus to taylor s this is john williams playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this song to cleaning,O O B-music_item O B-playlist,AddToPlaylist,5
add happy holidays to my playlist called it s ok to like jazz,O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add xsuie in your favorite coffeehouse,O B-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
add norma jean to my pure rock & roll playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add see me now to my enamor¨¢ndose playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add atticus ross to the playlist electrosafari,O B-artist I-artist O O O B-playlist,AddToPlaylist,5
include dschiwan gasparjan in beth s rare groove playlist,O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add beijing huanying ni to my workday lounge playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add hopeful to my this is enrique iglesias,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add sweet black angel to my diarios de bicicleta playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add a track by bt to my independent music monday playlist,O O B-music_item O B-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add track to rapcaviar,O B-music_item O B-playlist,AddToPlaylist,5
add lari white song to my soulful disco playlist,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add hello i must be going to the power ballads playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add an album by jenifer to my travelling playlist,O O B-music_item O B-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
i want this album on my indie alternativa playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add an artist to my playlist this is verdi,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
